2025-07-21 18:56:31,305 - DingTalk - INFO - 启动钉钉客户端
2025-07-21 18:56:31,305 - DingTalk - INFO - 应用ID：dingl9elinjlttwmpsxq
2025-07-21 18:56:31,305 - DingTalk - INFO - 使用凭证连接钉钉
2025-07-21 18:56:31,305 - DingTalk - INFO - 钉钉客户端连接成功
2025-07-21 18:56:31,305 - DingTalk - INFO - 已注册ChatbotMessage的回掉处理器
2025-07-21 18:56:31,305 - DingTalk - INFO - 正在启动钉钉客户端...
2025-07-22 09:45:22,680 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:45:23,526 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '888006e9-669d-11f0-b05d-329bedae46d2'}
2025-07-22 09:45:26,532 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:45:27,472 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '8ad6a101-669d-11f0-b05d-329bedae46d2'}
2025-07-22 09:45:30,480 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:45:31,270 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '8d1d562b-669d-11f0-bee8-0eb3b764c0bb'}
2025-07-22 09:45:34,281 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:45:35,156 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '8f6d4291-669d-11f0-884b-5a20030ba585'}
2025-07-22 09:45:38,167 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:45:38,999 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '91b62dc4-669d-11f0-832b-b613d2b14d1f'}
2025-07-22 09:45:42,010 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:45:42,917 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '940da35c-669d-11f0-8bc5-6647947ab531'}
2025-07-22 09:45:45,922 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:45:47,026 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '966a5a83-669d-11f0-bebd-26ca3a8714ef'}
2025-07-22 09:45:50,040 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:45:50,998 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '98cf8807-669d-11f0-80c0-7e88154b8801'}
2025-07-22 09:45:54,002 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:45:54,922 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '9b328d2c-669d-11f0-bebd-26ca3a8714ef'}
2025-07-22 09:45:57,927 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:45:58,838 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '9d8ce489-669d-11f0-80bd-52afbb2bd5e8'}
2025-07-22 09:46:01,850 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:46:02,845 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '9feeadc0-669d-11f0-832b-b613d2b14d1f'}
2025-07-22 09:46:05,864 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:46:06,807 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'a2449bf4-669d-11f0-80c0-7e88154b8801'}
2025-07-22 09:46:09,824 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:46:10,700 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'a49a5e3f-669d-11f0-832b-b613d2b14d1f'}
2025-07-22 09:46:13,718 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:46:14,588 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'a6ec5ebd-669d-11f0-bebd-26ca3a8714ef'}
2025-07-22 09:46:17,612 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:46:18,408 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'a935552d-669d-11f0-884b-5a20030ba585'}
2025-07-22 09:46:21,419 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:46:22,292 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'ab87230f-669d-11f0-bee8-0eb3b764c0bb'}
2025-07-22 09:46:25,301 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:46:26,209 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'addb49c5-669d-11f0-8bff-5215a8ef9827'}
2025-07-22 09:46:29,232 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:46:30,312 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'b04500e6-669d-11f0-89fb-2eaa794b294e'}
2025-07-22 09:46:33,330 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:46:34,527 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'b2cd9925-669d-11f0-bebd-26ca3a8714ef'}
2025-07-22 09:46:37,545 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:46:38,422 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'b5213f8f-669d-11f0-b05d-329bedae46d2'}
2025-07-22 09:46:41,435 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:46:42,326 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'b7758c6e-669d-11f0-80c0-7e88154b8801'}
2025-07-22 09:46:45,342 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:46:46,198 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'b9c5aaf6-669d-11f0-8bc5-6647947ab531'}
2025-07-22 09:46:49,211 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:46:50,093 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'bc185811-669d-11f0-b05d-329bedae46d2'}
2025-07-22 09:46:53,101 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:46:54,005 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'be69a107-669d-11f0-8bff-5215a8ef9827'}
2025-07-22 09:46:57,027 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:46:57,956 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'c0bd53a0-669d-11f0-80c0-7e88154b8801'}
2025-07-22 09:47:00,966 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:47:01,862 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'c31411a6-669d-11f0-80c0-7e88154b8801'}
2025-07-22 09:47:04,873 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:47:05,845 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'c57d7b8c-669d-11f0-b7a2-faf2d53e39a8'}
2025-07-22 09:47:08,855 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:47:09,734 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'c7ce0dbc-669d-11f0-8bff-5215a8ef9827'}
2025-07-22 09:47:12,742 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:47:13,588 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'ca199327-669d-11f0-8bff-5215a8ef9827'}
2025-07-22 09:47:16,595 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:47:17,842 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'cc94c85e-669d-11f0-b7a2-faf2d53e39a8'}
2025-07-22 09:47:20,854 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:47:21,646 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'cee7ae71-669d-11f0-b7a2-faf2d53e39a8'}
2025-07-22 09:47:24,650 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:47:25,415 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'd126a845-669d-11f0-80bd-52afbb2bd5e8'}
2025-07-22 09:47:28,424 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:47:29,518 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'd399623b-669d-11f0-8bff-5215a8ef9827'}
2025-07-22 09:47:32,525 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:47:33,384 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'd5e4f6e7-669d-11f0-89fb-2eaa794b294e'}
2025-07-22 09:47:36,388 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:47:37,539 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'd8606315-669d-11f0-b05d-329bedae46d2'}
2025-07-22 09:47:40,546 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:47:41,365 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'daa7dac8-669d-11f0-884b-5a20030ba585'}
2025-07-22 09:47:44,372 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:47:45,240 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'dcf8a6d7-669d-11f0-b05d-329bedae46d2'}
2025-07-22 09:47:48,248 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:47:49,127 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'df4a27f6-669d-11f0-8bc5-6647947ab531'}
2025-07-22 09:47:52,139 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:47:52,962 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'e190dfdc-669d-11f0-bebd-26ca3a8714ef'}
2025-07-22 09:47:55,972 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:47:56,863 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'e3e07fda-669d-11f0-80bd-52afbb2bd5e8'}
2025-07-22 09:47:59,871 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:48:00,675 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'e62b7c01-669d-11f0-bee8-0eb3b764c0bb'}
2025-07-22 09:48:03,615 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:48:04,417 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'e86fca14-669d-11f0-80bd-52afbb2bd5e8'}
2025-07-22 09:48:07,420 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:48:08,319 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'eac3746c-669d-11f0-8bc5-6647947ab531'}
2025-07-22 09:48:11,323 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:48:12,347 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'ed14b09b-669d-11f0-8d8a-de809d1c6511'}
2025-07-22 09:48:15,364 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:48:16,544 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'ef8e5348-669d-11f0-8d8a-de809d1c6511'}
2025-07-22 09:48:19,558 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:48:20,408 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'f1f8c168-669d-11f0-80c0-7e88154b8801'}
2025-07-22 09:48:23,425 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:48:24,393 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'f4572703-669d-11f0-b7a2-faf2d53e39a8'}
2025-07-22 09:48:27,406 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:48:28,438 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'f6bfb059-669d-11f0-b7a2-faf2d53e39a8'}
2025-07-22 09:48:31,460 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:48:32,286 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'f90cd9c2-669d-11f0-bee8-0eb3b764c0bb'}
2025-07-22 09:48:35,300 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:48:36,152 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'fb5a685c-669d-11f0-832b-b613d2b14d1f'}
2025-07-22 09:48:39,166 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:48:41,037 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'fe4325c0-669d-11f0-bebd-26ca3a8714ef'}
2025-07-22 09:48:44,052 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:48:44,936 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '0095ab5a-669e-11f0-832b-b613d2b14d1f'}
2025-07-22 09:48:47,952 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:48:48,746 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '02dc9bff-669e-11f0-8bff-5215a8ef9827'}
2025-07-22 09:48:51,758 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:48:52,542 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '051f6476-669e-11f0-b05d-329bedae46d2'}
2025-07-22 09:48:55,560 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:48:56,489 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '0779cf74-669e-11f0-8bff-5215a8ef9827'}
2025-07-22 09:48:59,504 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:00,406 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '09c99733-669e-11f0-89fb-2eaa794b294e'}
2025-07-22 09:49:03,419 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:04,426 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '0c34c373-669e-11f0-8bff-5215a8ef9827'}
2025-07-22 09:49:07,441 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:08,333 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '0e873e60-669e-11f0-80c0-7e88154b8801'}
2025-07-22 09:49:11,348 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:12,235 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '10dbde44-669e-11f0-8bc5-6647947ab531'}
2025-07-22 09:49:15,251 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:16,076 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '1326b679-669e-11f0-80bd-52afbb2bd5e8'}
2025-07-22 09:49:19,094 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:19,998 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '15759446-669e-11f0-bebd-26ca3a8714ef'}
2025-07-22 09:49:23,014 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:23,875 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '17cbc1fc-669e-11f0-884b-5a20030ba585'}
2025-07-22 09:49:26,887 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:27,892 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '1a2f3810-669e-11f0-bebd-26ca3a8714ef'}
2025-07-22 09:49:30,910 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:31,759 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '1c801563-669e-11f0-8bc5-6647947ab531'}
2025-07-22 09:49:34,778 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:35,828 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '1ee3f513-669e-11f0-80bd-52afbb2bd5e8'}
2025-07-22 09:49:38,838 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:39,967 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '215e450e-669e-11f0-bebd-26ca3a8714ef'}
2025-07-22 09:49:42,981 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:43,793 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '23ab7f15-669e-11f0-884b-5a20030ba585'}
2025-07-22 09:49:46,809 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:47,784 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '2600d97f-669e-11f0-884b-5a20030ba585'}
2025-07-22 09:49:50,792 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:51,675 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '285c146a-669e-11f0-8bff-5215a8ef9827'}
2025-07-22 09:49:54,686 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:55,553 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '2aae0c33-669e-11f0-89fb-2eaa794b294e'}
2025-07-22 09:49:58,560 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:49:59,410 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '2cfb3fc5-669e-11f0-8bff-5215a8ef9827'}
2025-07-22 09:50:02,415 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:50:03,320 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '2f4f38bc-669e-11f0-8bc5-6647947ab531'}
2025-07-22 09:50:06,346 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:50:07,711 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '31ea488f-669e-11f0-832b-b613d2b14d1f'}
2025-07-22 09:50:10,724 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:50:11,637 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '343efc5c-669e-11f0-b05d-329bedae46d2'}
2025-07-22 09:50:14,648 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:50:15,461 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '368bff97-669e-11f0-bebd-26ca3a8714ef'}
2025-07-22 09:50:18,473 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:50:19,431 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '38ea1132-669e-11f0-b7a2-faf2d53e39a8'}
2025-07-22 09:50:22,435 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:50:23,259 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '3b2efff0-669e-11f0-884b-5a20030ba585'}
2025-07-22 09:50:26,265 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:50:27,443 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '3db09c30-669e-11f0-b7a2-faf2d53e39a8'}
2025-07-22 09:50:30,451 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:50:31,321 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '3fffdaa5-669e-11f0-b7a2-faf2d53e39a8'}
2025-07-22 09:50:34,326 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:50:35,292 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '424c06e2-669e-11f0-b05d-329bedae46d2'}
2025-07-22 09:50:38,296 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:50:39,195 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '44b21be7-669e-11f0-89fb-2eaa794b294e'}
2025-07-22 09:50:42,203 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:50:43,044 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '46fc3c57-669e-11f0-80c0-7e88154b8801'}
2025-07-22 09:50:46,053 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:50:47,092 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '494e46a2-669e-11f0-832b-b613d2b14d1f'}
2025-07-22 09:50:50,115 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:50:51,018 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '4bbe6ae0-669e-11f0-bebd-26ca3a8714ef'}
2025-07-22 09:50:54,034 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:50:55,133 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '4e2e3644-669e-11f0-80c0-7e88154b8801'}
2025-07-22 09:50:58,146 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 09:50:59,137 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '508de7c2-669e-11f0-884b-5a20030ba585'}
2025-07-22 09:51:02,151 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
